date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:05	200/200	---M--	200	added ('OK')	application/zip	etag:%2260a3f1239b4eaef8598ebf49d0ac181c%22	http://projects-legacy.ez.no/src/ezfind_japanese_analyzer.zip	projects-legacy.ez.no/src/ezfind_japanese_analyzer.zip	(from http://projects-legacy.ez.no/)
11:08:09	17424/17424	---M--	200	added ('OK')	application/zip	etag:%22803bd2ea3615688c04d305ee4be13302%22	http://projects-legacy.ez.no/svn/ezfindutils.zip	projects-legacy.ez.no/svn/ezfindutils.zip	(from http://projects-legacy.ez.no/)
11:08:09	174/174	---M--	200	added ('OK')	application/zip	etag:%22aeddebfbdc9b4ccb433a853cf4575ea1%22	http://projects-legacy.ez.no/src/ezfindutils.zip	projects-legacy.ez.no/src/ezfindutils.zip	(from http://projects-legacy.ez.no/)
11:08:15	23180/23180	---M--	200	added ('OK')	application/zip	etag:%2208d7e7a60fdc2f44225a95c8166ef84e%22	http://projects-legacy.ez.no/src/ezfire.zip	projects-legacy.ez.no/src/ezfire.zip	(from http://projects-legacy.ez.no/)
11:08:16	78465/78465	---M--	200	added ('OK')	application/zip	etag:%2285131a63c94daeb1b517ed7b776841b0%22	http://projects-legacy.ez.no/svn/ezfire.zip	projects-legacy.ez.no/svn/ezfire.zip	(from http://projects-legacy.ez.no/)
11:08:21	104695/104695	---M--	200	added ('OK')	application/zip	etag:%22d977f2c6f23d5af7d29f7ba4a9632f1d%22	http://projects-legacy.ez.no/svn/ezflashtagcloud.zip	projects-legacy.ez.no/svn/ezflashtagcloud.zip	(from http://projects-legacy.ez.no/)
11:08:24	138869/138869	---M--	200	added ('OK')	application/zip	etag:%22bf597a9db0fcf65461de50473c87869c%22	http://projects-legacy.ez.no/src/ezflashtagcloud.zip	projects-legacy.ez.no/src/ezflashtagcloud.zip	(from http://projects-legacy.ez.no/)
11:08:27	17089/17089	---M--	200	added ('OK')	application/zip	etag:%22a00a734ce2e7e509c4c40299f272ea09%22	http://projects-legacy.ez.no/src/ezflgmapblock.zip	projects-legacy.ez.no/src/ezflgmapblock.zip	(from http://projects-legacy.ez.no/)
11:08:28	116388/116388	---M--	200	added ('OK')	application/zip	etag:%2236fa33fa89fbd6980e78a14f0e7d4c49%22	http://projects-legacy.ez.no/svn/ezflgmapblock.zip	projects-legacy.ez.no/svn/ezflgmapblock.zip	(from http://projects-legacy.ez.no/)
11:08:33	73156/73156	---M--	200	added ('OK')	application/zip	etag:%2255d0a0d0a6ea42a20dfedca7a2380803%22	http://projects-legacy.ez.no/src/ezflickr.zip	projects-legacy.ez.no/src/ezflickr.zip	(from http://projects-legacy.ez.no/)
11:08:35	117372/117372	---M--	200	added ('OK')	application/zip	etag:%2277ac8c718b4a7385c35f0e653d050bd5%22	http://projects-legacy.ez.no/svn/ezflickr.zip	projects-legacy.ez.no/svn/ezflickr.zip	(from http://projects-legacy.ez.no/)
11:08:37	17358/17358	---M--	200	added ('OK')	application/zip	etag:%220c56608445cc577854711bc1611881db%22	http://projects-legacy.ez.no/svn/ezflipbook.zip	projects-legacy.ez.no/svn/ezflipbook.zip	(from http://projects-legacy.ez.no/)
11:08:37	172/172	---M--	200	added ('OK')	application/zip	etag:%22d1def90e95868d31221d9a87ea43b498%22	http://projects-legacy.ez.no/src/ezflipbook.zip	projects-legacy.ez.no/src/ezflipbook.zip	(from http://projects-legacy.ez.no/)
11:08:41	28375/28375	---M--	200	added ('OK')	application/zip	etag:%22ccf7d3208b9ccfa65110439261855da4%22	http://projects-legacy.ez.no/svn/ezflippingbook.zip	projects-legacy.ez.no/svn/ezflippingbook.zip	(from http://projects-legacy.ez.no/)
11:08:43	22962/22962	---M--	200	added ('OK')	application/zip	etag:%22ac3f027c1a192e28a218543dd54d36fb%22	http://projects-legacy.ez.no/src/ezflippingbook.zip	projects-legacy.ez.no/src/ezflippingbook.zip	(from http://projects-legacy.ez.no/)
11:08:45	20814/20814	---M--	200	added ('OK')	application/zip	etag:%22446c8a42d2c5f5a127278ea69502ea9d%22	http://projects-legacy.ez.no/svn/ezflip.zip	projects-legacy.ez.no/svn/ezflip.zip	(from http://projects-legacy.ez.no/)
11:08:45	164/164	---M--	200	added ('OK')	application/zip	etag:%22925091686ffdb8a1d7c38ab511e65d21%22	http://projects-legacy.ez.no/src/ezflip.zip	projects-legacy.ez.no/src/ezflip.zip	(from http://projects-legacy.ez.no/)
11:09:03	269377/269377	---M--	200	added ('OK')	application/zip	etag:%22ca28f0795c84ff68d938fe5730159fc6%22	http://projects-legacy.ez.no/src/ezflowplayer.zip	projects-legacy.ez.no/src/ezflowplayer.zip	(from http://projects-legacy.ez.no/)
11:09:03	286917/286917	---M--	200	added ('OK')	application/zip	etag:%22c76a9784a32eda0806465c170176dd19%22	http://projects-legacy.ez.no/svn/ezflowplayer.zip	projects-legacy.ez.no/svn/ezflowplayer.zip	(from http://projects-legacy.ez.no/)
11:09:05	168/168	---M--	200	added ('OK')	application/zip	etag:%22a0f3ab02e803be88a62446222ad9e910%22	http://projects-legacy.ez.no/src/ezfluxbb.zip	projects-legacy.ez.no/src/ezfluxbb.zip	(from http://projects-legacy.ez.no/)
11:09:07	17126/17126	---M--	200	added ('OK')	application/zip	etag:%224f9c77bb08c92be2cac4a311941126d8%22	http://projects-legacy.ez.no/svn/ezforob.zip	projects-legacy.ez.no/svn/ezforob.zip	(from http://projects-legacy.ez.no/)
11:09:09	166/166	---M--	200	added ('OK')	application/zip	etag:%22e607624ced1e1478cc42d484252c43f5%22	http://projects-legacy.ez.no/src/ezforob.zip	projects-legacy.ez.no/src/ezforob.zip	(from http://projects-legacy.ez.no/)
11:09:11	17390/17390	---M--	200	added ('OK')	application/zip	etag:%222cd45076535dd775aca80875443d6cd3%22	http://projects-legacy.ez.no/svn/ezfsesurvey.zip	projects-legacy.ez.no/svn/ezfsesurvey.zip	(from http://projects-legacy.ez.no/)
11:09:12	174/174	---M--	200	added ('OK')	application/zip	etag:%22a35b3e11e32d1d4deaba0fdaa7176142%22	http://projects-legacy.ez.no/src/ezfsesurvey.zip	projects-legacy.ez.no/src/ezfsesurvey.zip	(from http://projects-legacy.ez.no/)
11:09:16	38703/38703	---M--	200	added ('OK')	application/zip	etag:%2272fd733c67e8da3adf8a654fc8c69cfe%22	http://projects-legacy.ez.no/svn/ezfsolrdocumentfieldobjectrelation.zip	projects-legacy.ez.no/svn/ezfsolrdocumentfieldobjectrelation.zip	(from http://projects-legacy.ez.no/)
11:09:18	8975/8975	---M--	200	added ('OK')	application/zip	etag:%22b2055fcc8a5a98c09b3f53c850bb1c9d%22	http://projects-legacy.ez.no/src/ezfsolrdocumentfieldobjectrelation.zip	projects-legacy.ez.no/src/ezfsolrdocumentfieldobjectrelation.zip	(from http://projects-legacy.ez.no/)
11:09:24	90355/90355	---M--	200	added ('OK')	application/zip	etag:%22a08e537825cd3d701923654a4a77f9cc%22	http://projects-legacy.ez.no/svn/ezftp.zip	projects-legacy.ez.no/svn/ezftp.zip	(from http://projects-legacy.ez.no/)
11:09:28	68260/68260	---M--	200	added ('OK')	application/zip	etag:%22cbedfe0af1912e8f345d716769adb942%22	http://projects-legacy.ez.no/src/ezftp.zip	projects-legacy.ez.no/src/ezftp.zip	(from http://projects-legacy.ez.no/)
11:09:37	8553218/8553218	---M--	200	added ('OK')	application/zip	etag:%228176cd7215c6a27d8c50459cdd3cb360-2%22	http://projects-legacy.ez.no/svn/ezclipse.zip	projects-legacy.ez.no/svn/ezclipse.zip	(from http://projects-legacy.ez.no/)
11:09:39	8448346/8448346	---M--	200	added ('OK')	application/zip	etag:%223f43a00f14800a1ac1e5c33ca3e9e6ab-2%22	http://projects-legacy.ez.no/src/ezclipse.zip	projects-legacy.ez.no/src/ezclipse.zip	(from http://projects-legacy.ez.no/)
11:09:41	17787/17787	---M--	200	added ('OK')	application/zip	etag:%22420d7e2bf1b988d8c66d2111b598ffbe%22	http://projects-legacy.ez.no/svn/ezgeolocalization.zip	projects-legacy.ez.no/svn/ezgeolocalization.zip	(from http://projects-legacy.ez.no/)
11:09:43	186/186	---M--	200	added ('OK')	application/zip	etag:%228f27936014a832a1c8e8de337f0ca711%22	http://projects-legacy.ez.no/src/ezgeolocalization.zip	projects-legacy.ez.no/src/ezgeolocalization.zip	(from http://projects-legacy.ez.no/)
11:10:28	1811040/1811040	---M--	200	added ('OK')	application/zip	etag:%2243a53c48d8cfa7f12cdd22df58508c46%22	http://projects-legacy.ez.no/svn/ezfluxbb.zip	projects-legacy.ez.no/svn/ezfluxbb.zip	(from http://projects-legacy.ez.no/)
11:10:47	1673043/1673043	---M--	200	added ('OK')	application/zip	etag:%229e0ef7ac807a5ab1d659b81350db268a%22	http://projects-legacy.ez.no/svn/ezgenerate.zip	projects-legacy.ez.no/svn/ezgenerate.zip	(from http://projects-legacy.ez.no/)
11:10:51	20974/20974	---M--	200	added ('OK')	application/zip	etag:%224af4195076ec046e61d18a75d96d71ba%22	http://projects-legacy.ez.no/svn/ezgithub.zip	projects-legacy.ez.no/svn/ezgithub.zip	(from http://projects-legacy.ez.no/)
11:10:52	168/168	---M--	200	added ('OK')	application/zip	etag:%22110c8fa9fce09e16d38cc10b1f94258f%22	http://projects-legacy.ez.no/src/ezgithub.zip	projects-legacy.ez.no/src/ezgithub.zip	(from http://projects-legacy.ez.no/)
11:11:03	1854896/1854896	---M--	200	added ('OK')	application/zip	etag:%2290109db55a9458272bd2851d30f006a2%22	http://projects-legacy.ez.no/src/ezgenerate.zip	projects-legacy.ez.no/src/ezgenerate.zip	(from http://projects-legacy.ez.no/)
11:11:04	253047/253047	---M--	200	added ('OK')	application/zip	etag:%22f863c742b885d3c337bff4bfc3f209d3%22	http://projects-legacy.ez.no/svn/ezgmaplocation.zip	projects-legacy.ez.no/svn/ezgmaplocation.zip	(from http://projects-legacy.ez.no/)
11:11:08	57946/57946	---M--	200	added ('OK')	application/zip	etag:%2297cf2ad62fc8d56107debe0da1bd6966%22	http://projects-legacy.ez.no/svn/ezgoogleanalytics.zip	projects-legacy.ez.no/svn/ezgoogleanalytics.zip	(from http://projects-legacy.ez.no/)
11:11:09	875708/875708	---M--	200	added ('OK')	application/zip	etag:%22f2e74fca60dc977f4b7038d004b94a9f%22	http://projects-legacy.ez.no/src/ezgeshi.zip	projects-legacy.ez.no/src/ezgeshi.zip	(from http://projects-legacy.ez.no/)
11:11:11	29031/29031	---M--	200	added ('OK')	application/zip	etag:%22ec9641dc7a781ab45412d84c7bae2b79%22	http://projects-legacy.ez.no/src/ezgoogleanalytics.zip	projects-legacy.ez.no/src/ezgoogleanalytics.zip	(from http://projects-legacy.ez.no/)
11:11:15	200384/200384	---M--	200	added ('OK')	application/zip	etag:%223d3bf64c6460eebf899db8da271c14d8%22	http://projects-legacy.ez.no/src/ezgmaplocation.zip	projects-legacy.ez.no/src/ezgmaplocation.zip	(from http://projects-legacy.ez.no/)
11:11:16	76283/76283	---M--	200	added ('OK')	application/zip	etag:%228b63c9a557c8ff695178d53a1679245d%22	http://projects-legacy.ez.no/svn/ezgoogletranslate.zip	projects-legacy.ez.no/svn/ezgoogletranslate.zip	(from http://projects-legacy.ez.no/)
11:11:16	39553/39553	---M--	200	added ('OK')	application/zip	etag:%227ec4e91237dde4f946fb1da2604491cb%22	http://projects-legacy.ez.no/src/ezgoogletranslate.zip	projects-legacy.ez.no/src/ezgoogletranslate.zip	(from http://projects-legacy.ez.no/)
11:11:17	162/162	---M--	200	added ('OK')	application/zip	etag:%2289510f2f1af6ab2283a434ab68f89d98%22	http://projects-legacy.ez.no/src/ezgpg.zip	projects-legacy.ez.no/src/ezgpg.zip	(from http://projects-legacy.ez.no/)
11:11:22	50494/50494	---M--	200	added ('OK')	application/zip	etag:%2245723b827f2d15a230667766d5b1b049%22	http://projects-legacy.ez.no/src/ezgroupware.zip	projects-legacy.ez.no/src/ezgroupware.zip	(from http://projects-legacy.ez.no/)
11:11:22	70094/70094	---M--	200	added ('OK')	application/zip	etag:%220d9a28bdbfdee2119221ca60ba1a0ef3%22	http://projects-legacy.ez.no/svn/ezgroupware.zip	projects-legacy.ez.no/svn/ezgroupware.zip	(from http://projects-legacy.ez.no/)
11:11:24	174/174	---M--	200	added ('OK')	application/zip	etag:%22316073829163737130db68288994c679%22	http://projects-legacy.ez.no/src/ezheadutils.zip	projects-legacy.ez.no/src/ezheadutils.zip	(from http://projects-legacy.ez.no/)
11:11:25	17391/17391	---M--	200	added ('OK')	application/zip	etag:%229e53946ae96ba3e536ca61ec2c481c95%22	http://projects-legacy.ez.no/svn/ezheadutils.zip	projects-legacy.ez.no/svn/ezheadutils.zip	(from http://projects-legacy.ez.no/)
11:11:27	184/184	---M--	200	added ('OK')	application/zip	etag:%224be37fff71b3034a5b88dd1015f2bddd%22	http://projects-legacy.ez.no/src/ez_human_captcha.zip	projects-legacy.ez.no/src/ez_human_captcha.zip	(from http://projects-legacy.ez.no/)
11:11:27	17721/17721	---M--	200	added ('OK')	application/zip	etag:%22a256dba75ec8f3777395f167bf8286ee%22	http://projects-legacy.ez.no/svn/ez_human_captcha.zip	projects-legacy.ez.no/svn/ez_human_captcha.zip	(from http://projects-legacy.ez.no/)
11:11:32	105765/105765	---M--	200	added ('OK')	application/zip	etag:%22fe4ccac33dad81957166842a67a0ec04%22	http://projects-legacy.ez.no/svn/ezical.zip	projects-legacy.ez.no/svn/ezical.zip	(from http://projects-legacy.ez.no/)
11:11:32	68932/68932	---M--	200	added ('OK')	application/zip	etag:%228472fb9196fb071000a41d7a123f7ab8%22	http://projects-legacy.ez.no/src/ezical.zip	projects-legacy.ez.no/src/ezical.zip	(from http://projects-legacy.ez.no/)
11:11:37	39025/39025	---M--	200	added ('OK')	application/zip	etag:%22d1f3bcaf57f93ee7fecc97bd4838f932%22	http://projects-legacy.ez.no/svn/ezindexer.zip	projects-legacy.ez.no/svn/ezindexer.zip	(from http://projects-legacy.ez.no/)
11:11:37	26980/26980	---M--	200	added ('OK')	application/zip	etag:%223c9047213353b664098951c765daba74%22	http://projects-legacy.ez.no/src/ezindexer.zip	projects-legacy.ez.no/src/ezindexer.zip	(from http://projects-legacy.ez.no/)
11:11:39	558907/558907	---M--	200	added ('OK')	application/zip	etag:%22531b35807978e85de6272feedcc1eb92%22	http://projects-legacy.ez.no/svn/ezgpg.zip	projects-legacy.ez.no/svn/ezgpg.zip	(from http://projects-legacy.ez.no/)
11:11:40	32661/32661	---M--	200	added ('OK')	application/zip	etag:%229a59140be5cea93331db00b2921413e6%22	http://projects-legacy.ez.no/svn/ezinformation.zip	projects-legacy.ez.no/svn/ezinformation.zip	(from http://projects-legacy.ez.no/)
11:11:40	11801/11801	---M--	200	added ('OK')	application/zip	etag:%22f9c99f5364f8bfae6fedc3e06a183359%22	http://projects-legacy.ez.no/src/ezinformation.zip	projects-legacy.ez.no/src/ezinformation.zip	(from http://projects-legacy.ez.no/)
11:11:42	46626/46626	---M--	200	added ('OK')	application/zip	etag:%227f88df357f700a6d6f6078022d6a4263%22	http://projects-legacy.ez.no/svn/ezinstall.zip	projects-legacy.ez.no/svn/ezinstall.zip	(from http://projects-legacy.ez.no/)
11:11:43	19024/19024	---M--	200	added ('OK')	application/zip	etag:%229db5dd190b7ad933b95895366616a43c%22	http://projects-legacy.ez.no/src/ezinstall.zip	projects-legacy.ez.no/src/ezinstall.zip	(from http://projects-legacy.ez.no/)
11:11:43	17391/17391	---M--	200	added ('OK')	application/zip	etag:%2232dd0d8da01548d39ac0c1a32f3829fc%22	http://projects-legacy.ez.no/svn/ez_intranet.zip	projects-legacy.ez.no/svn/ez_intranet.zip	(from http://projects-legacy.ez.no/)
11:11:43	174/174	---M--	200	added ('OK')	application/zip	etag:%227ead0afbd1cc32c39e269e05dd0157e8%22	http://projects-legacy.ez.no/src/ez_intranet.zip	projects-legacy.ez.no/src/ez_intranet.zip	(from http://projects-legacy.ez.no/)
11:11:45	17985/17985	---M--	200	added ('OK')	application/zip	etag:%223ce257d38120a9e87869d16661513d78%22	http://projects-legacy.ez.no/svn/ezipcountry_operator.zip	projects-legacy.ez.no/svn/ezipcountry_operator.zip	(from http://projects-legacy.ez.no/)
11:11:45	192/192	---M--	200	added ('OK')	application/zip	etag:%22c86108e29c16fb9a64bd2bf562bcea8c%22	http://projects-legacy.ez.no/src/ezipcountry_operator.zip	projects-legacy.ez.no/src/ezipcountry_operator.zip	(from http://projects-legacy.ez.no/)
11:11:47	17655/17655	---M--	200	added ('OK')	application/zip	etag:%22e84dc3766cf434d0f4c17bd4f765e3ef%22	http://projects-legacy.ez.no/svn/ez_iphone_admin.zip	projects-legacy.ez.no/svn/ez_iphone_admin.zip	(from http://projects-legacy.ez.no/)
11:11:47	182/182	---M--	200	added ('OK')	application/zip	etag:%220d316db9671b307b3e8775d597c86e8d%22	http://projects-legacy.ez.no/src/ez_iphone_admin.zip	projects-legacy.ez.no/src/ez_iphone_admin.zip	(from http://projects-legacy.ez.no/)
11:11:49	17556/17556	---M--	200	added ('OK')	application/zip	etag:%22693491e40272a9ee8971a9d46157adaf%22	http://projects-legacy.ez.no/svn/ezjpdatatypes.zip	projects-legacy.ez.no/svn/ezjpdatatypes.zip	(from http://projects-legacy.ez.no/)
11:11:49	178/178	---M--	200	added ('OK')	application/zip	etag:%22d2c73ef9620898dbfb5149c8e68fd40c%22	http://projects-legacy.ez.no/src/ezjpdatatypes.zip	projects-legacy.ez.no/src/ezjpdatatypes.zip	(from http://projects-legacy.ez.no/)
11:11:51	3006176/3006176	---M--	200	added ('OK')	application/zip	etag:%22a3cde465520f4b099d02636c1ea81906%22	http://projects-legacy.ez.no/svn/ezgeshi.zip	projects-legacy.ez.no/svn/ezgeshi.zip	(from http://projects-legacy.ez.no/)
11:11:57	17424/17424	---M--	200	added ('OK')	application/zip	etag:%229b8d56ff0e1114a8acd83e96f553b749%22	http://projects-legacy.ez.no/svn/ezkalturace.zip	projects-legacy.ez.no/svn/ezkalturace.zip	(from http://projects-legacy.ez.no/)
11:11:57	174/174	---M--	200	added ('OK')	application/zip	etag:%227214244d6b690d337fb912554d259495%22	http://projects-legacy.ez.no/src/ezkalturace.zip	projects-legacy.ez.no/src/ezkalturace.zip	(from http://projects-legacy.ez.no/)
11:12:01	17311/17311	---M--	200	added ('OK')	application/zip	etag:%229f491ef65a374762a3636fe798f5e313%22	http://projects-legacy.ez.no/svn/ezkaltura.zip	projects-legacy.ez.no/svn/ezkaltura.zip	(from http://projects-legacy.ez.no/)
11:12:01	170/170	---M--	200	added ('OK')	application/zip	etag:%223a18fbfa18a4ab69ab6fd3f6bc2a6719%22	http://projects-legacy.ez.no/src/ezkaltura.zip	projects-legacy.ez.no/src/ezkaltura.zip	(from http://projects-legacy.ez.no/)
11:12:16	212518/212518	---M--	200	added ('OK')	application/zip	etag:%22e5a831c131a50a36b8df7d483633639f%22	http://projects-legacy.ez.no/src/ezkeyword_autocomplete.zip	projects-legacy.ez.no/src/ezkeyword_autocomplete.zip	(from http://projects-legacy.ez.no/)
11:12:19	18183/18183	---M--	200	added ('OK')	application/zip	etag:%2244dfe8660adbc1acc4d4c9ffc084e658%22	http://projects-legacy.ez.no/svn/ezkeyword_repair_script.zip	projects-legacy.ez.no/svn/ezkeyword_repair_script.zip	(from http://projects-legacy.ez.no/)
11:12:20	331255/331255	---M--	200	added ('OK')	application/zip	etag:%223d858d26b2042e6863d90d204dacab8e%22	http://projects-legacy.ez.no/svn/ezkeyword_autocomplete.zip	projects-legacy.ez.no/svn/ezkeyword_autocomplete.zip	(from http://projects-legacy.ez.no/)
11:12:20	198/198	---M--	200	added ('OK')	application/zip	etag:%2252193b40952c24f1513fe2d1f7e5874e%22	http://projects-legacy.ez.no/src/ezkeyword_repair_script.zip	projects-legacy.ez.no/src/ezkeyword_repair_script.zip	(from http://projects-legacy.ez.no/)
11:12:22	186/186	---M--	200	added ('OK')	application/zip	etag:%22b999b92c9e3ad4008a305bd813429164%22	http://projects-legacy.ez.no/src/ez_keywords_nodes.zip	projects-legacy.ez.no/src/ez_keywords_nodes.zip	(from http://projects-legacy.ez.no/)
11:12:23	17786/17786	---M--	200	added ('OK')	application/zip	etag:%22ca1b00b08e77d869e3fc6bd65acb773a%22	http://projects-legacy.ez.no/svn/ez_keywords_nodes.zip	projects-legacy.ez.no/svn/ez_keywords_nodes.zip	(from http://projects-legacy.ez.no/)
11:12:25	166/166	---M--	200	added ('OK')	application/zip	etag:%22856ab8d8641669f4824909a95f8eec92%22	http://projects-legacy.ez.no/src/ezlabel.zip	projects-legacy.ez.no/src/ezlabel.zip	(from http://projects-legacy.ez.no/)
11:12:25	17127/17127	---M--	200	added ('OK')	application/zip	etag:%229e5572cab7e622a22b07c5da53b7b9b7%22	http://projects-legacy.ez.no/svn/ezlabel.zip	projects-legacy.ez.no/svn/ezlabel.zip	(from http://projects-legacy.ez.no/)
11:12:27	20814/20814	---M--	200	added ('OK')	application/zip	etag:%22cca6ffafd8f9bc9e047a0f5938f51d99%22	http://projects-legacy.ez.no/svn/ezless.zip	projects-legacy.ez.no/svn/ezless.zip	(from http://projects-legacy.ez.no/)
11:12:27	164/164	---M--	200	added ('OK')	application/zip	etag:%2276681bb5022bac07d3cd012ef0684311%22	http://projects-legacy.ez.no/src/ezless.zip	projects-legacy.ez.no/src/ezless.zip	(from http://projects-legacy.ez.no/)
11:12:31	17391/17391	---M--	200	added ('OK')	application/zip	etag:%22323f32af76d898a39af07807eb26438d%22	http://projects-legacy.ez.no/svn/ez_lifeblog.zip	projects-legacy.ez.no/svn/ez_lifeblog.zip	(from http://projects-legacy.ez.no/)
11:12:31	174/174	---M--	200	added ('OK')	application/zip	etag:%22b395100d36a7af69428113206689b311%22	http://projects-legacy.ez.no/src/ez_lifeblog.zip	projects-legacy.ez.no/src/ez_lifeblog.zip	(from http://projects-legacy.ez.no/)
